"N.ASIG";"S.ASIG";"P.MAT";"P.LEN";"P.NEM";"PTU";"PROM.EM";"BECA.ARAN";"BECA.MANT"
4,6;"A";653,175032358069;497,832563196495;672,827967428338;770,362483297965;5,38819046989083;51,08;100
4,3;"A";668,244858790416;566,920545734787;563,632538985087;532,840278714742;5,63844806626439;42,6;400
4,8;"A";694,026879555011;617,628949043063;812,31179819525;670,41425604335;6,44519420340657;54,72;150
4,9;"A";732,732027291167;645,770174172125;720,159315467551;623,364143935457;5,96138429902494;99,33;100
5,3;"A";748,76303422696;584,335498179264;591,602501393817;612,277846513628;5,7374811142683;28,93;50
3,6;"R";651,239954323516;627,929249835533;567,498779368868;688,463639850237;5,84131467491388;8,12;300
4,6;"A";638,141875908804;589,225137552722;700,353787903683;621,47868885555;5,78934404440224;75,48;0
4,1;"A";648,137457727203;615,711751417434;696,473790211831;721,704508537735;5,44808001071215;30,74;50
3,9;"R";700,906685882874;636,715771516352;552,19059658513;612,581701161208;6,76418846324086;94,99;50
3,2;"R";632,603130589579;664,669678442719;654,086208564912;740,885461545972;5,98970200978219;69,82;400
4,4;"A";701,966470308143;537,191101283274;652,013887550769;573,671535509975;6,45200836844742;81,03;250
4,9;"A";694,111663053513;576,872846078901;553,174406638643;572,854484930608;5,4807052090764;92,79;350
2,7;"R";645,121885438407;722,660030920473;540,572222184792;575,662917978283;5,29968678727746;49,88;50
3,9;"R";586,671406329066;578,449047988786;629,434435442112;563,175199985076;6,46986316628754;57,2;50
5;"A";741,498527528598;597,927393076389;380,991110036191;618,043074090034;6,1455235350877;37,67;250
3,9;"R";709,596000112051;637,205337556158;542,181169932125;509,143392477822;5,98749575726688;82,07;100
5,4;"A";685,763009263129;518,319377338398;681,340938825928;520,983488977983;5,6606530405581;74,94;300
4,6;"A";658,189323233902;552,230826087328;678,577893097411;614,326429430538;6,72202173247933;83,01;100
5,2;"A";698,119271370914;528,514586203901;607,684899171676;717,71771585709;6,57396610081196;66,3;300
3,7;"R";659,169205622754;647,345650049369;667,838336029982;520,630630691052;6,0994164340198;62,46;50
4,5;"A";638,46423067903;539,375392236468;616,160076359626;659,947885477175;6,1345729842782;60,83;400
5;"A";677,047276666789;511,674011560631;621,564575137108;709,550576696497;5,66143111884594;58,05;50
5,1;"A";706,588509846234;588,270152903835;622,916871202264;607,259646350844;5,32294537015259;76,04;150
3,2;"R";622,792099980365;572,90324480714;745,84676916315;556,048356411953;6,62663177587092;54,79;100
4,2;"A";714,02768275537;607,160830691817;641,727661119711;673,197964752085;5,3833558883518;20,72;100
4,2;"A";721,784181969915;661,508705215628;677,271512986116;686,921414145824;5,97909782156348;48,76;200
3,4;"R";555,564506546903;570,139234505028;567,123660911433;589,9230992264;6,39288812763989;1,13;200
5;"A";752,427699490801;554,118340208691;704,461644411515;552,156952053673;5,5967184830457;99,95;100
5;"A";699,966747692552;600,425387126056;618,338273189392;678,327327476609;5,29093951620162;7,02;300
4;"A";682,938731935404;572,251948652236;618,636885555705;610,956882354681;5,96111322157085;27,58;250
4,3;"A";648,76077926087;601,855213989048;587,441751123551;625,773100268709;5,20772539302707;25,06;150
4,1;"A";621,780914072757;587,709730795731;693,8641401083;583,018852499833;6,66127703040838;85,57;100
4,9;"A";624,478522027628;484,298250550512;588,909281747941;608,275169038996;5,58864271529019;89,67;400
5,1;"A";670,984526245643;553,175988061879;566,162587448054;446,301426417802;6,12284337505698;81,14;250
4,7;"A";641,482224121248;506,337688401101;544,474471674289;604,765200174341;5,4136171489954;76,55;150
2,3;"R";644,349564384395;752,185142418771;751,526825143109;569,056148977077;5,82752723321319;16,55;200
3,8;"R";669,690226272745;601,628910116231;685,757097761856;577,370414745781;5,50384269468486;21,31;350
3,9;"R";633,879024523954;602,866151508093;619,411494975041;647,867192688772;5,64129260703921;78,3;300
3,7;"R";702,689287315845;658,595806872846;641,311560903068;652,262085093973;6,72364633195102;82,17;350
5,7;"A";737,823898854442;558,807153006937;551,119767135847;693,342862865565;5,79504887126386;57,85;50
4,6;"A";748,08276200739;561,355807101802;696,017814795692;527,031298035538;5,32380397543311;83,73;0
3,9;"R";681,796183400974;599,404381799919;647,652208678333;556,012936539726;6,73264546282589;94,13;250
4,2;"A";673,275343742121;568,193975825301;560,523572929569;473,58496279837;5,91663491502404;93,15;150
4;"A";708,610809567963;700,803042868139;625,883459064915;513,125562641038;6,12049635387957;51,52;200
4,8;"A";711,917780907011;557,663815835482;448,072142984083;703,902122504263;6,31355554498732;67,98;50
4,7;"A";751,340586636536;602,62956649184;548,098101316942;689,788014492891;6,58079533874989;24,21;250
4,2;"A";672,291774445956;577,119462177897;589,515209627593;534,381455314369;6,28396332152188;2,59;200
3,1;"R";638,327251604044;627,733553970893;701,460531305704;627,392902751616;6,32124632075429;75,29;0
4,9;"A";669,222146615917;554,442780720438;516,770325915867;595,366249443395;5,60829893238842;56,23;150
4,9;"A";715,78618444408;619,864101515207;727,612954702445;510,320368848639;5,89880898557603;95,29;100
3,9;"R";729,380070045608;755,25645065413;541,725083354907;693,240632406546;6,73859817497432;22,63;150
4,9;"A";674,221268415706;577,557425499862;583,416327788511;724,66386851633;6,29456874541938;35,45;350
5,8;"A";718,959148948447;502,80808433355;622,108419621249;645,893577109568;6,24509534165263;8,01;100
4,3;"A";649,934368361443;511,229052386704;675,760387937598;644,321224531668;5,8179597504437;30,43;100
3,8;"R";695,180588600177;664,058477638091;707,845427567048;640,911713438966;5,73541041910648;2,91;300
5,1;"A";690,696014475909;533,846978443653;542,011740254716;565,316742296454;5,5903677534312;3,49;200
4,7;"A";657,257485332828;564,657566126039;557,77863858137;638,995868094635;6,29354036413133;31,18;350
4,3;"A";656,361962194288;535,588170502635;563,762797873522;703,669945641077;5,94015330635011;47,33;350
3,5;"R";620,960693691764;567,94989319281;700,410669129239;671,199934176979;6,13497970998287;98,76;350
5,3;"A";755,001613931328;627,537490111798;596,087673402977;691,151653435524;6,66090960539877;71,73;150
4,6;"A";685,239395074301;530,130951932683;527,866004897801;687,257040058776;6,16517582684755;22,24;50
4,1;"A";660,037083698727;664,528638293171;665,381941057222;650,326849620487;5,28552875109017;31,58;0
4,1;"A";603,169938033762;523,294284704173;652,878995081634;662,142936408801;6,24362449757755;12,7;200
3,9;"R";607,441081949415;590,770311832548;512,935449069367;578,148671980578;6,33013959266245;57,12;300
4,5;"A";736,009520807776;642,006022336279;579,677735436694;578,920175594895;6,2145321957767;22,17;0
2,6;"R";634,391987563154;655,029295604344;636,851253923212;635,182656620224;5,2420491732657;89,64;200
3,9;"R";681,455045969738;603,283967860881;696,285063232365;541,212021315117;6,26598847769201;15,75;100
4,3;"A";651,899867859967;570,102187060441;562,174747985939;494,778922105654;6,39891001358628;14,69;200
3,7;"R";669,753704760837;568,977435501653;647,427904781319;619,762927056495;5,71066488549113;27,4;400
3,4;"R";688,613216596322;614,872737168899;551,689501960999;575,736479022485;6,62753086537123;54,72;150
4,7;"A";694,995579437097;531,600741358179;652,016849582515;588,573428818899;6,78775840103626;42,64;100
4,9;"A";676,975558012161;559,807298100568;593,138012337789;498,935420809913;5,837698642537;58,63;400
4,1;"A";687,27024378538;674,304027838046;630,582036946079;602,926870418634;6,66681265234947;24,03;400
3,7;"R";697,082384440659;649,861809724576;655,525459756893;511,597424558475;6,27036669105291;8,27;400
5,1;"A";732,123659239743;604,444022067672;562,073483087593;729,464544168418;5,93100686818361;43,3;100
